T1,ET,T2,T3,RTT,RTF,Cost,BytesUp1,BytesDown1,BytesDown2,BytesPerSecUp1,BytesPerSecDown1,BytesPerSecDown2,T4,CL,FRTT,FCL,Pipeline,Application,Device
.537072000,49.610023167,3.426250558,.803315000,50.950410167,NA,.0001102433,228536,1986292,NA,425522.0901480620,2472619.0846679073,NA,NA,1.340387000,50.950410167,1.340387000,Edge-Only,YOLO,192.168.1.224
.529154000,51.979104183,4.181999760,.867931000,53.376189183,NA,.0001155079,187032,2806240,NA,353454.7598619683,3233252.4129222253,NA,NA,1.397085000,53.376189183,1.397085000,Edge-Only,YOLO,192.168.1.224
.478878000,46.475033138,3.377042648,.611297000,47.565208138,NA,.0001032768,39708,346940,NA,82918.8227481738,567547.3624113974,NA,NA,1.090175000,47.565208138,1.090175000,Edge-Only,YOLO,192.168.1.224
.527336000,49.944352942,4.222508382,.835808000,51.307496942,NA,.0001109863,228536,1986292,NA,433378.3394268549,2376493.1658945595,NA,NA,1.363144000,51.307496942,1.363144000,Edge-Only,YOLO,192.168.1.224
.515825000,52.222012582,3.452860246,.861386000,53.599223582,NA,.0001160477,187032,2805340,NA,362588.0870450249,3256774.5470671684,NA,NA,1.377211000,53.599223582,1.377211000,Edge-Only,YOLO,192.168.1.224
.420166000,46.395681548,3.415877698,.547903000,47.363750548,NA,.0001031004,39708,346940,NA,94505.5049670844,633214.2733294031,NA,NA,.968069000,47.363750548,.968069000,Edge-Only,YOLO,192.168.1.224
.512237000,50.027974152,3.468451229,.816928000,51.357139152,NA,.0001111721,228536,1986252,NA,446152.8550260914,2431367.2685964981,NA,NA,1.329165000,51.357139152,1.329165000,Edge-Only,YOLO,192.168.1.224
.552815000,52.743567546,3.411713803,1.375252000,54.671634546,NA,.0001172067,187032,2805240,NA,338326.5649448730,2039800.7056161343,NA,NA,1.928067000,54.671634546,1.928067000,Edge-Only,YOLO,192.168.1.224
.528370000,46.355552906,3.455474947,.536982000,47.420904906,NA,.0001030113,39708,346900,NA,75151.8822037587,646017.9298374992,NA,NA,1.065352000,47.420904906,1.065352000,Edge-Only,YOLO,192.168.1.224
.516560000,49.540389756,3.477087989,.880758000,50.937707756,NA,.0001100886,228536,1986272,NA,442419.0800681431,2255184.7386001603,NA,NA,1.397318000,50.937707756,1.397318000,Edge-Only,YOLO,192.168.1.224
.476523000,52.579507644,3.464478904,.862274000,53.918304644,NA,.0001168421,187032,2805660,NA,392493.1220528704,3253791.7181777486,NA,NA,1.338797000,53.918304644,1.338797000,Edge-Only,YOLO,192.168.1.224
.446575000,46.252960116,3.382388271,.653965000,47.353500116,NA,.0001027833,39708,346940,NA,88916.7553042602,530517.6882554876,NA,NA,1.100540000,47.353500116,1.100540000,Edge-Only,YOLO,192.168.1.224
.559938000,49.456093507,3.453570651,.839233000,50.855264507,NA,.0001099013,228536,1986292,NA,408145.1875029021,2366794.4420679358,NA,NA,1.399171000,50.855264507,1.399171000,Edge-Only,YOLO,192.168.1.224
.524979000,51.874202108,3.424781821,1.480045000,53.879226108,NA,.0001152748,187032,2805440,NA,356265.6791985965,1895509.9338195798,NA,NA,2.005024000,53.879226108,2.005024000,Edge-Only,YOLO,192.168.1.224
